Open,High,Low,Close,Volume,WAP,Count,Minute,Tesla3,Tesla6,Tesla9,Decision,EXECUTE
1.02335,1.02335,1.023,1.0231,155,1.023175,106,0,-0.002013,-0.007269,-0.0049545,NO,NO
1.0231,1.0232,1.0221,1.0221,342,1.022615,216,5,-0.003651,-0.007551,-0.0039915,NO,NO
1.0221,1.02245,1.0209,1.0212,157,1.02172,105,10,-0.0054735,-0.008439,-0.0042705,NO,NO
1.0213,1.02205,1.0213,1.02165,89,1.02167,61,15,-0.00642,-0.009585,-0.004734,NO,NO
1.0217,1.0224,1.0214,1.02235,77,1.021775,54,20,-0.0058965,-0.007827,-0.002196,NO,NO
1.02225,1.0229,1.02225,1.0226,35,1.022645,30,25,-0.0051255,-0.005361,0.000243,NO,NO
1.02245,1.0229,1.02205,1.0228,145,1.022415,88,30,-0.0039915,-0.002391,0.002142,BUY,NO
1.02285,1.0234,1.0228,1.02295,122,1.02307,84,35,-0.0034455,-0.000462,0.0018225,BUY,NO
1.0229,1.0232,1.02265,1.0228,43,1.022905,35,40,-0.0023535,0.001656,0.0018315,BUY,NO
1.0227,1.02275,1.0225,1.0226,111,1.022605,64,45,-0.0017325,0.002058,0.0001575,NO,NO
1.02265,1.0234,1.02265,1.0234,89,1.02298,52,50,-0.0010995,0.00162,-0.0004365,NO,NO
1.0234,1.02405,1.02335,1.02405,106,1.02364,62,55,0.000438,0.002553,0.00108,NO,NO
1.024,1.024,1.02325,1.024,109,1.02362,48,0,0.00183,0.003225,0.002835,NO,NO
1.0241,1.0241,1.0236,1.0239,52,1.02387,35,5,0.002298,0.002643,0.0023355,NO,NO
1.02395,1.0242,1.0237,1.0237,60,1.023965,41,10,0.002349,0.002787,0.001377,NO,NO
1.02365,1.02385,1.02325,1.02325,106,1.023515,43,15,0.0020175,0.002202,0.0001215,NO,NO
1.02325,1.02325,1.02285,1.0229,43,1.02307,30,20,0.0010875,0.00084,-0.001296,SELL,NO
1.02295,1.02315,1.02275,1.0231,70,1.023,43,25,0.0003015,-0.000483,-0.002142,SELL,NO
1.02305,1.02305,1.0224,1.0224,68,1.022675,43,30,0.0003315,-0.001206,-0.001305,SELL,NO
1.02235,1.02255,1.02185,1.02205,100,1.022205,65,35,-0.000453,-0.003027,-0.001989,NO,NO
1.02215,1.02275,1.0221,1.02265,27,1.02233,17,40,-0.001026,-0.003756,-0.002016,NO,NO
1.0227,1.0228,1.02255,1.02265,32,1.022655,25,45,-0.0008355,-0.002616,-0.000135,NO,NO
1.02275,1.0229,1.02275,1.0229,23,1.02284,18,50,-0.00099,-0.001644,0.0008505,NO,NO
1.023,1.0232,1.02295,1.02295,15,1.023075,12,55,-0.0010245,-0.000348,0.001485,BUY,NO
1.02275,1.0229,1.0224,1.02245,66,1.022645,37,0,-0.000996,0.00042,0.000675,BUY,NO
1.02245,1.0225,1.02235,1.0224,23,1.02243,14,5,-0.001269,-1.20E-05,-0.0009225,NO,NO
1.0225,1.02255,1.02235,1.02255,23,1.022495,17,10,-0.001107,-3.00E-06,-0.001017,NO,NO
1.0226,1.02275,1.0224,1.0225,39,1.02259,17,15,-0.000621,9.60E-05,-0.0004095,NO,NO
1.0226,1.02305,1.0226,1.0228,36,1.02281,21,20,-0.000171,-0.000312,0.000198,NO,NO
1.0228,1.0232,1.0228,1.02305,61,1.02301,35,25,0.000303,3.00E-06,0.0008055,NO,NO
1.023,1.0233,1.02295,1.02315,61,1.023105,36,30,0.0006465,0.000618,0.0010035,NO,NO
1.02315,1.0232,1.0228,1.02295,56,1.023015,33,35,0.000744,0.001119,0.0008955,NO,NO
1.02285,1.023,1.0224,1.02245,74,1.022625,46,40,0.000249,0.000942,-0.000189,NO,NO
1.02255,1.0228,1.0224,1.0226,53,1.022605,36,45,-0.0002595,1.50E-05,-0.0012645,NO,NO
1.0227,1.0228,1.0218,1.02195,148,1.02224,80,50,-0.000114,-0.000177,-0.000666,SELL,NO
1.02185,1.02195,1.0213,1.02135,929,1.02152,356,55,-0.0007395,-0.002001,-0.0020745,SELL,NO
1.0214,1.02195,1.02125,1.0215,388,1.02157,164,0,-0.001296,-0.00366,-0.002835,NO,NO
1.0215,1.0216,1.02125,1.02125,61,1.02135,35,5,-0.0012555,-0.003369,-0.0016155,NO,NO
1.0215,1.0215,1.0211,1.0213,66,1.02124,42,10,-0.0015615,-0.00339,-0.000882,NO,NO
1.0212,1.02155,1.0212,1.02145,22,1.021425,16,15,-0.0019905,-0.003363,-0.00072,NO,NO
1.0213,1.0216,1.02115,1.0214,64,1.02129,48,20,-0.001947,-0.002124,-0.0001215,NO,NO
1.02115,1.02135,1.02095,1.02135,68,1.02117,43,25,-0.0020625,-0.001833,-0.0003825,BUY,NO
1.02135,1.0214,1.02045,1.02045,44,1.0208,29,30,-0.001893,-0.000984,-7.65E-05,BUY,NO
1.0204,1.0211,1.0204,1.0207,31,1.02073,21,35,-0.0024255,-0.001968,-0.0020565,NO,NO
1.0207,1.02155,1.0207,1.02125,35,1.021355,17,40,-0.001839,-0.001635,-0.001017,BUY,EXECUTE
1.0211,1.0211,1.0205,1.0205,97,1.020715,51,45,-0.0009075,-0.000237,0.0007695,BUY,NO
1.0204,1.02045,1.0201,1.02025,155,1.02031,85,50,-0.001335,-0.001737,-0.001233,NO,NO
1.02015,1.02135,1.0199,1.0212,298,1.02068,148,55,-0.001428,-0.002259,-0.001971,NO,NO
1.02115,1.02115,1.0206,1.02075,71,1.021,44,0,-0.0005775,-0.000198,0.00054,BUY,NO
1.02085,1.02105,1.0207,1.02105,21,1.0209,14,5,-0.0004815,-0.000213,0.0008955,BUY,NO
1.0211,1.02155,1.0211,1.02155,18,1.02135,11,10,-0.0003375,0.00024,0.000999,BUY,NO
1.02145,1.02155,1.02135,1.02145,35,1.02144,16,15,0.0002745,0.001494,0.001503,BUY,NO
1.02155,1.0217,1.02135,1.02165,101,1.02148,36,20,0.000597,0.001752,0.001161,NO,NO
1.0217,1.0221,1.02165,1.022,50,1.0218,20,25,0.0006915,0.002193,0.001071,NO,NO
1.0218,1.0218,1.02155,1.02155,19,1.021705,14,30,0.00108,0.002586,0.001017,NO,NO
1.02145,1.02145,1.021,1.021,7,1.02127,7,35,0.00096,0.001428,-0.0001035,NO,NO
1.021,1.021,1.0203,1.02045,59,1.020665,35,40,0.000444,-9.00E-05,-0.0015435,SELL,EXECUTE
1.02055,1.0206,1.02025,1.02025,7,1.020465,6,45,-8.25E-05,-0.001644,-0.002709,SELL,NO
1.0202,1.0206,1.0202,1.0204,26,1.020445,18,50,-0.000468,-0.002844,-0.0024975,NO,NO
1.02035,1.0208,1.02015,1.02025,44,1.020485,20,55,-0.000702,-0.002901,-0.0011295,NO,NO
1.02045,1.0217,1.02025,1.0217,165,1.020955,114,0,-0.000846,-0.002631,-0.000171,NO,NO
1.0217,1.0217,1.0215,1.0216,8,1.021635,5,5,4.20E-05,-7.80E-05,0.002664,NO,NO
1.02155,1.0224,1.0215,1.0223,56,1.02206,44,10,9.00E-05,0.001359,0.002565,BUY,NO
1.0221,1.0224,1.0219,1.0223,31,1.02218,28,15,0.0005685,0.003285,0.0028665,NO,NO
1.0223,1.02275,1.0223,1.02265,8,1.022525,8,20,0.0008115,0.00414,0.001917,NO,NO
1.02255,1.0229,1.0224,1.0224,36,1.02262,24,25,0.001413,0.00468,0.001575,NO,NO
1.0223,1.02265,1.02225,1.02265,15,1.02245,11,30,0.0017205,0.003792,0.0004095,NO,NO
1.02255,1.02265,1.0222,1.0224,21,1.022445,18,35,0.0021465,0.002919,0.0002025,NO,NO
1.0225,1.0226,1.02215,1.0224,25,1.022405,16,40,0.002349,0.001836,-0.000135,SELL,NO
1.02265,1.02265,1.0224,1.02255,10,1.02257,10,45,0.002328,0.001026,0.000171,SELL,NO
1.02265,1.02265,1.02235,1.0224,19,1.022505,15,50,0.002076,0.000633,0.000513,SELL,NO
1.0224,1.0228,1.0224,1.0228,27,1.02259,24,55,0.0014025,2.10E-05,-0.0001035,SELL,NO
1.02245,1.02255,1.022,1.02205,21,1.022295,13,0,0.000975,2.40E-05,9.00E-06,SELL,EXECUTE
1.0221,1.0221,1.0218,1.022,32,1.021955,19,5,0.000117,-0.000678,-0.001053,SELL,NO
1.0221,1.02265,1.0221,1.02255,29,1.022455,22,10,-0.0003825,-0.001056,-0.0011115,SELL,NO
1.02255,1.02255,1.02215,1.02235,31,1.02238,30,15,7.05E-05,5.10E-05,0.0006435,NO,NO
1.0223,1.0226,1.02205,1.0223,45,1.02232,33,20,-0.000204,-0.000426,0.0002475,NO,NO
1.0225,1.0225,1.022,1.0221,43,1.02217,37,25,-8.40E-05,-0.000192,0.000477,NO,NO
1.02195,1.0224,1.0218,1.02235,60,1.02209,49,30,-0.000489,-0.000663,-0.0009765,SELL,NO
1.0224,1.0224,1.02185,1.02185,10,1.02215,8,35,-0.0002835,-0.000189,1.80E-05,BUY,NO
1.0218,1.02225,1.0218,1.0222,10,1.02206,9,40,-0.000651,-0.000711,-0.000747,SELL,NO
1.0222,1.0223,1.0222,1.0223,4,1.02225,3,45,-0.000432,-0.000354,4.50E-05,BUY,NO
1.0217,1.0217,1.0216,1.02165,7,1.021655,5,50,-0.0004335,-0.000855,-0.000585,NO,NO
1.02185,1.02195,1.0217,1.02195,10,1.0218,7,55,-0.0006855,-0.00117,-0.0009945,NO,NO
1.0221,1.0221,1.0213,1.0216,30,1.021535,21,0,-0.0003855,-0.000558,3.15E-05,NO,NO
1.0215,1.0215,1.02085,1.02085,32,1.02118,21,5,-0.000912,-0.00144,-0.001053,NO,NO
1.02105,1.02155,1.02105,1.02155,16,1.02127,11,10,-0.0014595,-0.002454,-0.001539,NO,NO
1.02175,1.02175,1.02175,1.02175,1,1.02175,1,15,-0.000876,-0.001245,0.0002295,NO,NO
1.02215,1.02235,1.02175,1.02175,19,1.022165,12,20,-0.000279,2.10E-05,0.0018585,BUY,NO
1.0219,1.0219,1.02155,1.02155,26,1.021715,17,25,-0.000102,0.000534,0.0015885,BUY,NO
1.0216,1.02165,1.02155,1.0216,16,1.02162,8,30,-0.000576,0.000276,-0.000243,NO,NO
1.02155,1.0218,1.02115,1.0218,12,1.0215,10,35,-0.0005325,0.000333,-0.000819,NO,NO
1.0218,1.0218,1.02165,1.02165,4,1.02175,4,40,-0.0003495,0.000519,-0.00036,NO,NO
1.0216,1.0218,1.0216,1.02175,5,1.0217,4,45,-0.000162,0.000201,0.0001035,NO,NO
1.0217,1.0218,1.0217,1.02175,5,1.02177,5,50,0.000189,-6.00E-05,0.000207,NO,NO
1.0218,1.0219,1.0217,1.02185,14,1.021785,9,55,0.0004065,-6.60E-05,0.000378,NO,NO
1.0218,1.0221,1.0218,1.0221,6,1.02195,4,0,0.0004305,0.000102,0.0001485,NO,NO
1.0224,1.0225,1.02235,1.02235,14,1.022405,7,5,0.0007005,0.001269,0.0013455,BUY,NO
1.02225,1.0225,1.0222,1.0225,24,1.02234,16,10,0.000723,0.001644,0.00126,NO,NO
1.02245,1.02245,1.0224,1.02245,6,1.022415,4,15,0.000699,0.001716,0.00099,NO,NO
1.02245,1.02255,1.02235,1.02255,7,1.022445,6,20,0.000819,0.001635,0.000558,NO,NO
1.02245,1.0231,1.02245,1.02305,13,1.022745,8,25,0.0009615,0.001551,0.0001665,NO,NO
1.023,1.023,1.02285,1.023,5,1.02297,4,30,0.001476,0.002148,0.0013905,NO,NO
1.0228,1.02305,1.0228,1.02305,12,1.0229,7,35,0.001446,0.001836,0.0008685,NO,NO
1.023,1.02325,1.023,1.02325,14,1.0231,7,40,0.0014385,0.001614,0.000666,NO,NO
1.02325,1.02375,1.02325,1.0236,114,1.023525,37,45,0.0016485,0.001857,0.0008865,NO,NO
1.0236,1.0236,1.0235,1.0236,28,1.02354,14,50,0.001902,0.002583,0.0015795,NO,NO
1.02355,1.02365,1.02355,1.02365,2,1.0236,2,55,0.00171,0.002163,0.0010035,NO,NO
1.0235,1.0238,1.0235,1.0238,18,1.02368,10,0,0.001527,0.001884,0.0003915,NO,NO
1.02375,1.02375,1.02365,1.02375,4,1.023715,4,5,0.0015765,0.001887,0.0004635,NO,NO
1.0236,1.02425,1.0236,1.0241,59,1.023935,47,10,0.0014055,0.001281,8.55E-05,SELL,NO
1.02415,1.0244,1.024,1.02405,64,1.024225,53,15,0.0016785,0.001863,0.001116,NO,NO
1.024,1.024,1.02325,1.02335,49,1.02361,27,20,0.001617,0.001611,0.0008055,SELL,EXECUTE
1.0235,1.0235,1.02335,1.02335,10,1.023435,7,25,0.0007515,-7.50E-05,-0.0011385,SELL,NO
1.02335,1.0235,1.02335,1.0235,3,1.02345,3,30,0.0003225,-0.000579,-0.0014715,SELL,NO
1.02335,1.02335,1.02295,1.0231,20,1.023135,14,35,0.0001605,-0.000798,-0.001008,SELL,NO
1.02315,1.02315,1.02315,1.02315,1,1.02315,1,40,-0.0003585,-0.001791,-0.000954,NO,NO
1.0235,1.0235,1.0233,1.0233,13,1.02342,8,45,-0.0003135,-0.001311,0.000117,NO,NO
1.02335,1.02335,1.02325,1.02325,5,1.02327,5,50,-0.0002985,-0.000999,0.0003465,NO,NO
1.02315,1.02315,1.0226,1.0226,6,1.02285,5,55,-0.000627,-0.001128,-0.0001215,NO,NO
1.0225,1.0227,1.0225,1.02265,15,1.022615,10,0,-0.0014565,-0.001758,-0.001791,SELL,NO
1.02265,1.0229,1.02265,1.0229,4,1.022785,3,5,-0.0014865,-0.001584,-0.0014625,NO,NO
1.0229,1.02295,1.02285,1.02285,4,1.022915,4,10,-0.0011505,-0.001071,-0.000135,BUY,NO
1.02305,1.02305,1.02295,1.023,4,1.023,4,15,-0.000837,-0.000627,0.0006885,BUY,NO
1.0228,1.0228,1.0228,1.0228,1,1.0228,1,20,-0.000609,-0.000654,0.0002565,NO,NO
1.0228,1.0228,1.0228,1.0228,0,1.0228,0,25,-0.000591,-0.000573,-0.00027,BUY,NO
1.0228,1.0228,1.0228,1.0228,0,1.0228,0,30,-0.0005865,-0.000192,-0.0002835,NO,NO
1.0226,1.0227,1.0226,1.0227,4,1.022675,4,35,-0.0006525,-0.000219,-0.00054,NO,NO
1.02255,1.0227,1.02255,1.02265,7,1.022645,7,40,-0.000672,-0.000519,-0.0005625,NO,NO
1.0224,1.0224,1.0224,1.0224,2,1.0224,2,45,-0.0006195,-0.000846,-0.000747,NO,NO
1.02235,1.02235,1.02235,1.02235,1,1.02235,1,50,-0.000606,-0.001209,-0.000918,NO,NO
1.0224,1.0224,1.02235,1.0224,5,1.02239,5,55,-0.0004995,-0.00114,-0.000513,NO,NO
1.02245,1.02245,1.02205,1.02205,13,1.02226,12,0,-0.0004905,-0.000837,-9.45E-05,NO,NO
1.02205,1.02205,1.02125,1.02155,39,1.021585,29,5,-0.000864,-0.00138,-0.000702,NO,NO
1.0215,1.02195,1.0215,1.0219,10,1.021685,6,10,-0.0016035,-0.00261,-0.0021735,NO,NO
1.02195,1.0224,1.02185,1.022,27,1.02208,25,15,-0.001239,-0.00168,-0.000585,NO,NO
1.022,1.02215,1.0218,1.022,37,1.022,15,20,-0.0008745,-0.000975,0.000495,NO,NO
1.02205,1.0221,1.02205,1.02205,15,1.02209,8,25,-0.000846,-0.00078,0.000675,BUY,NO
1.02225,1.0223,1.02195,1.02205,15,1.022175,8,30,-0.000552,5.70E-05,0.0007425,BUY,NO
1.0217,1.0219,1.02165,1.02175,28,1.02174,13,35,-0.000696,-0.000102,-0.0005355,NO,NO
1.0217,1.02185,1.0217,1.02185,2,1.021775,2,40,-0.0008715,-0.000438,-0.0010125,NO,NO
1.02175,1.02175,1.0216,1.0216,8,1.0217,6,45,-0.000705,-0.00018,-0.000657,NO,NO
1.02155,1.0216,1.0214,1.02145,25,1.02148,16,50,-0.0006255,-0.000813,-0.000801,NO,NO
1.02145,1.02145,1.02095,1.02105,16,1.02109,8,55,-0.000618,-0.001491,-0.0007515,NO,NO
1.02095,1.0211,1.0209,1.021,23,1.02098,16,0,-0.001059,-0.002355,-0.0017685,NO,NO
1.021,1.021,1.0207,1.0208,17,1.020795,8,5,-0.001017,-0.002292,-0.001161,NO,NO
1.0209,1.021,1.0207,1.02075,24,1.02075,10,10,-0.0013395,-0.0024,-0.0008595,NO,NO
1.0209,1.021,1.0209,1.021,3,1.020935,3,15,-0.0015135,-0.002037,-0.0002835,NO,NO
1.0209,1.02095,1.0209,1.02095,6,1.020915,4,20,-0.0013005,-0.001425,0.000189,NO,NO
1.02115,1.0213,1.02115,1.0213,14,1.021255,11,25,-0.001095,-0.000672,0.0006615,BUY,NO
1.02145,1.0219,1.02145,1.02185,11,1.021715,7,30,-0.000594,0.000639,0.0013995,BUY,NO
1.02195,1.022,1.0218,1.022,16,1.021935,10,35,0.0001905,0.002229,0.002259,BUY,NO
1.02205,1.023,1.02205,1.0229,20,1.02266,13,40,0.0005775,0.002706,0.001935,NO,NO
1.02275,1.02355,1.0227,1.02315,65,1.02322,44,45,0.001671,0.004455,0.0029295,NO,NO
1.023,1.0246,1.023,1.02365,321,1.023635,169,50,0.0024285,0.005151,0.002619,NO,NO
1.0235,1.024,1.02335,1.02385,42,1.02367,33,55,0.0031965,0.00567,0.002538,NO,NO
1.02375,1.0241,1.0235,1.024,123,1.023695,77,0,0.003414,0.005412,0.0014895,NO,NO
1.0239,1.024,1.0235,1.0237,80,1.02375,54,5,0.0035385,0.004575,0.000873,NO,NO
1.02385,1.02395,1.0237,1.02395,34,1.02387,18,10,0.0034035,0.003402,0.000405,SELL,NO
1.02375,1.02375,1.0225,1.0229,146,1.02292,80,15,0.003126,0.002274,0.0002295,SELL,NO
1.02295,1.0232,1.0223,1.0231,61,1.022725,39,20,0.001776,-0.000867,-0.0022455,SELL,NO
1.02325,1.02325,1.02235,1.02255,30,1.02277,21,25,0.0013155,-0.001362,-0.0011835,NO,NO
1.0224,1.0224,1.0188,1.0199,1108,1.020305,594,30,0.000243,-0.002646,-0.0017505,NO,NO
1.01975,1.02025,1.0191,1.0192,219,1.019775,117,35,-0.003402,-0.008925,-0.007749,NO,NO
1.01915,1.0195,1.019,1.0193,50,1.01917,36,40,-0.0046005,-0.009831,-0.0069525,NO,NO
1.01935,1.02015,1.0186,1.02015,285,1.019245,137,45,-0.005154,-0.009735,-0.004482,NO,NO
1.0202,1.0206,1.02,1.02045,95,1.020335,58,50,-0.004758,-0.008037,0.0003555,NO,NO
1.02055,1.02125,1.0203,1.02125,125,1.02063,53,55,-0.0039645,-0.00417,0.0029205,NO,NO
1.02115,1.0217,1.02065,1.0216,440,1.02114,227,0,-0.0032025,-0.001209,0.003762,BUY,EXECUTE
1.0216,1.0223,1.02115,1.0212,290,1.02193,160,5,-0.0023355,0.002076,0.003717,BUY,NO
1.0212,1.0219,1.02105,1.0215,113,1.02141,70,10,-0.0018075,0.004659,0.0020025,NO,NO
1.02135,1.0217,1.02105,1.02125,137,1.021325,94,15,-0.00096,0.004197,0.000369,NO,NO
1.02115,1.0213,1.0203,1.02045,141,1.020815,94,20,-0.0001875,0.003342,-0.0007695,NO,NO
1.0205,1.02145,1.02045,1.02085,109,1.021075,71,25,0.000183,0.000768,-0.002565,NO,NO
1.0209,1.0221,1.02075,1.02205,159,1.021285,86,30,0.0016365,-5.10E-05,-0.0006075,SELL,NO
1.0221,1.0221,1.02095,1.02095,34,1.02151,27,35,0.0024735,0.000996,0.002043,NO,NO
1.021,1.021,1.0201,1.0201,28,1.02055,23,40,0.001692,-0.000471,0.0003015,NO,NO
1.02005,1.02045,1.01985,1.02035,61,1.02016,43,45,-4.50E-05,-0.002568,-0.002898,SELL,NO
1.0203,1.02045,1.0199,1.02035,51,1.020215,33,50,-0.0009345,-0.002223,-0.0023265,SELL,NO
1.02035,1.0204,1.01965,1.0197,93,1.019975,57,55,-0.001194,-0.002022,-0.0011745,NO,NO
1.0196,1.02,1.01905,1.0192,89,1.019465,67,0,-0.0019965,-0.003321,-0.001575,NO,NO
1.0192,1.02,1.01895,1.02,151,1.019495,83,5,-0.002445,-0.004254,-0.0022365,NO,NO
1.01995,1.021,1.01995,1.0203,73,1.020525,54,10,-0.0017205,-0.002769,-0.000234,NO,NO
1.0202,1.0205,1.02,1.02005,39,1.02021,31,15,-0.000915,-0.000591,0.001791,BUY,NO
1.02,1.02075,1.02,1.02065,60,1.02048,36,20,-0.0012795,-0.000288,0.0006525,BUY,EXECUTE
1.02045,1.0212,1.02035,1.021,63,1.02081,36,25,-0.000768,0.001227,0.001035,NO,NO
1.02075,1.0208,1.01995,1.0206,164,1.02051,100,30,-0.0001155,0.002382,0.0009855,NO,NO
1.0206,1.0206,1.01935,1.01935,66,1.019995,41,35,-6.45E-05,0.001656,0.000189,NO,NO
1.0194,1.01985,1.01935,1.0196,74,1.01953,49,40,-0.000633,-0.000543,-0.0027045,NO,NO
1.01955,1.0201,1.01935,1.02005,81,1.019645,59,45,-0.0004965,-0.00153,-0.0024165,SELL,NO
1.0199,1.01995,1.0196,1.01975,44,1.01981,28,50,-1.80E-05,-0.001761,-0.000531,NO,NO
1.01975,1.0199,1.0194,1.0194,99,1.019625,59,55,-0.000102,-0.001734,0.000126,NO,NO
1.01955,1.01965,1.01915,1.01915,34,1.019325,26,0,-0.0004035,-0.002067,-0.000234,NO,NO
1.01885,1.019,1.0181,1.0182,168,1.01836,85,5,-0.001308,-0.002697,-0.0018495,NO,NO
1.0182,1.0185,1.0181,1.01835,33,1.01825,22,10,-0.0026715,-0.003936,-0.0036,NO,NO
1.01845,1.0187,1.01845,1.01865,27,1.018615,18,15,-0.002583,-0.003348,-0.001944,NO,NO
1.0186,1.0192,1.0185,1.01915,46,1.018945,36,20,-0.0022095,-0.002508,-0.000108,NO,NO
1.0192,1.01935,1.0189,1.0189,32,1.019195,27,25,-0.0013665,-0.001269,0.001908,BUY,NO
1.01885,1.01885,1.01815,1.01825,37,1.018435,29,30,-0.001077,-0.000618,0.0009765,BUY,NO
1.0182,1.0184,1.0176,1.0176,68,1.01808,41,35,-0.001713,-0.001374,-0.001728,NO,NO
1.0176,1.01795,1.0172,1.0172,53,1.017605,46,40,-0.002175,-0.001914,-0.0029655,NO,NO
1.01705,1.01725,1.01635,1.0164,99,1.016735,66,45,-0.0027285,-0.002916,-0.0036045,SELL,NO
1.0163,1.0163,1.0157,1.0161,233,1.016025,137,50,-0.003315,-0.005361,-0.0043065,NO,NO
1.0161,1.01685,1.01595,1.01685,168,1.016345,114,55,-0.003393,-0.006564,-0.0037755,NO,NO
1.01665,1.01705,1.01655,1.0168,70,1.016815,46,0,-0.002568,-0.005199,-0.000648,NO,NO
1.0168,1.0173,1.0167,1.0173,112,1.017005,79,5,-0.002082,-0.003651,0.001179,NO,NO
1.0172,1.0173,1.01685,1.01685,86,1.01716,34,10,-0.0019785,-0.001467,0.001998,BUY,NO
1.0167,1.017,1.0167,1.01695,66,1.016835,38,15,-0.002241,-0.000435,0.0003555,BUY,NO
1.017,1.01765,1.01685,1.0176,169,1.017325,103,20,-0.0020955,0.000576,-0.0001305,NO,NO
1.01755,1.0185,1.01755,1.0185,38,1.018185,30,25,-0.0010695,0.002298,0.0012825,NO,NO
1.01855,1.01885,1.01845,1.0187,60,1.01862,31,30,0.0007845,0.004368,0.0035685,NO,NO
1.0187,1.0188,1.01835,1.0184,37,1.01859,26,35,0.0018585,0.004389,0.0033075,NO,NO
1.0182,1.0184,1.0182,1.0184,36,1.018295,19,40,0.002061,0.003459,0.000774,NO,NO
1.0184,1.01845,1.01735,1.0177,76,1.01782,62,45,0.002241,0.003039,-0.00027,NO,NO
1.01775,1.018,1.0172,1.01755,76,1.01762,58,50,0.001485,0.000981,-0.0019665,SELL,NO
1.0176,1.01805,1.01745,1.01755,62,1.0178,39,55,0.0009345,-0.000315,-0.0016965,SELL,NO
1.0175,1.01785,1.0174,1.01775,38,1.01766,30,0,0.0008355,-0.001272,-0.0008415,NO,NO
1.01775,1.0182,1.01775,1.0179,28,1.01801,23,5,0.0007485,-0.001722,-7.20E-05,NO,NO
1.01775,1.0181,1.0177,1.018,29,1.017835,24,10,0.0006045,-0.001083,0.000387,NO,NO
1.0179,1.01815,1.0178,1.01815,32,1.01793,23,15,0.0001515,-0.000513,0.0001485,NO,NO
1.0181,1.01825,1.018,1.01825,21,1.018145,18,20,-0.000198,0.000315,0.0005625,BUY,NO
1.01815,1.0186,1.01815,1.01825,50,1.018445,28,25,-0.00033,0.001014,0.000603,NO,NO
1.0184,1.019,1.0184,1.0187,56,1.018785,32,30,0.0001095,0.00156,0.0012015,NO,NO
1.01875,1.0195,1.01875,1.0189,28,1.01912,21,35,0.0008235,0.002259,0.0015885,NO,NO
1.01915,1.01915,1.0188,1.0188,11,1.018975,9,40,0.0015015,0.003063,0.0018405,NO,NO
1.01875,1.01915,1.0187,1.0189,24,1.01887,19,45,0.001365,0.002118,0.0001125,NO,NO
1.0188,1.01935,1.0187,1.01915,40,1.01906,26,50,0.001275,0.001791,-0.000369,NO,NO
1.0191,1.01995,1.0189,1.01975,96,1.019425,66,55,0.0015045,0.001809,0.0002655,NO,NO
1.01965,1.01965,1.0184,1.01855,165,1.019,133,0,0.0020145,0.002193,0.001638,NO,NO
1.0186,1.019,1.01855,1.01885,71,1.01872,53,5,0.000984,-7.50E-05,-0.0010395,SELL,NO
1.0189,1.0189,1.01805,1.0184,78,1.018395,58,10,0.0008655,-0.000306,-0.0008685,SELL,NO
1.01835,1.01865,1.01815,1.01825,73,1.01843,48,15,5.55E-05,-0.001521,-0.001845,SELL,NO
1.0183,1.0189,1.018,1.0188,110,1.01838,85,20,-0.0003105,-0.001722,-0.0009765,NO,NO
1.01875,1.0189,1.0183,1.01835,64,1.01856,55,25,-0.0003195,-0.001257,0.0003015,NO,NO
1.0182,1.01855,1.0181,1.01825,124,1.01822,92,30,-0.000669,-0.001611,-0.0002205,NO,NO
1.01835,1.0186,1.0181,1.0183,76,1.018355,66,35,-0.0008655,-0.00144,-0.000405,NO,NO
1.01815,1.01865,1.0181,1.01865,99,1.018435,73,40,-0.000996,-0.000921,-0.0004545,BUY,EXECUTE
1.0186,1.01915,1.0185,1.0189,99,1.018755,74,45,-0.0006855,8.70E-05,0.00045,BUY,NO
1.0189,1.01905,1.0185,1.0186,93,1.018815,73,50,-0.0002685,0.000927,0.0013905,BUY,NO
1.0186,1.0187,1.01825,1.0184,55,1.018405,48,55,-0.000213,0.000744,0.000423,NO,NO
1.0185,1.01895,1.01845,1.0186,58,1.018775,47,0,-0.0002205,0.000177,-0.00054,NO,NO
1.01855,1.01895,1.01855,1.01885,55,1.0187,45,5,0.0002175,0.000648,-9.00E-05,NO,NO
1.01905,1.0199,1.0188,1.0196,66,1.019395,53,10,0.0005205,0.001041,0.0007245,NO,NO
1.0199,1.02055,1.0199,1.01995,97,1.020205,77,15,0.0015,0.002538,0.0029835,BUY,NO
1.02,1.02,1.01925,1.01965,59,1.01954,52,20,0.0020685,0.0036,0.0030015,NO,NO
1.0196,1.0196,1.0179,1.01805,323,1.018665,211,25,0.001413,0.002118,0.000396,NO,NO
1.0181,1.0182,1.0158,1.0163,455,1.017025,260,30,-7.05E-05,-0.000699,-0.0038475,SELL,NO
1.0162,1.0165,1.016,1.0162,184,1.016265,132,35,-0.002373,-0.005295,-0.0080865,SELL,NO
1.01615,1.0164,1.016,1.01625,198,1.01622,122,40,-0.002874,-0.007347,-0.0059985,NO,NO
1.01615,1.01665,1.0159,1.0164,281,1.01628,168,45,-0.003003,-0.00786,-0.0030915,NO,NO
1.0165,1.0167,1.01595,1.01665,156,1.016345,101,50,-0.0027405,-0.007347,-0.000207,NO,NO
1.01665,1.01685,1.0165,1.01655,311,1.016645,142,55,-0.0027855,-0.005667,0.000792,NO,NO
